productTitle,productPrice,productImageSrc,productLink
"Uyiton Protetor de lente de câmera para iPhone 14 Pro/iPhone 14 Pro Max, [proteção contra quedas] 9H vidro temperado capa para câmera tela de anel de metal amigável resistente a arranhões fácil de instalar - roxo","94,",https://m.media-amazon.com/images/I/71J7bVQmO3L._AC_UL320_.jpg,https://amazon.com.br/Uyiton-iPhone-14-Pro-Max/dp/B0BG875KCH/ref=sr_1_11?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-11
Spigen Capa Tough Armor Mag Compativel com Apple iPhone 14 Pro Case (2022) - Black,"259,",https://m.media-amazon.com/images/I/61AZgR0XzuL._AC_UL320_.jpg,https://amazon.com.br/Spigen-Tough-Armor-Compativel-iPhone/dp/B0B1PLKJKK/ref=sr_1_12?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-12&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Spigen Capa Optik Armor Mag Compativel com Apple iPhone 14 Pro Case (2022) - Black,"240,",https://m.media-amazon.com/images/I/616fyhmgNzL._AC_UL320_.jpg,https://amazon.com.br/Spigen-Optik-Armor-Compativel-iPhone/dp/B0B1PFJXZN/ref=sr_1_13?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-13&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
Spigen Capa Ultra Hybrid Compativel com Apple iPhone 14 Pro Case (2022) - Matte Black,"144,",https://m.media-amazon.com/images/I/61VefiWB8cL._AC_UL320_.jpg,https://amazon.com.br/Spigen-Ultra-Hybrid-Compativel-iPhone/dp/B0B1PBMC8T/ref=sr_1_14?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-14&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"Mkeke Capa transparente para iPhone 14 Pro, [Proteção de grau militar] [Não amarela] Capa de telefone à prova de choque para Apple iPhone 14 Pro 2022","79,",https://m.media-amazon.com/images/I/71UCZTDMEDL._AC_UL320_.jpg,https://amazon.com.br/Mkeke-transparente-Prote%C3%A7%C3%A3o-militar-telefone/dp/B0BB6KNCKT/ref=sr_1_15?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-15
Spigen Capa Ultra Hybrid Mag Compativel com Apple iPhone 14 Pro Case (2022) - White,"229,",https://m.media-amazon.com/images/I/71QCM+cMxkL._AC_UL320_.jpg,https://amazon.com.br/Spigen-Ultra-Hybrid-Compativel-iPhone/dp/B0B1PH3JLZ/ref=sr_1_16?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-16&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"Premium Case Capa Capinha Preta Translúcida Ultra Resistente com Proteção de Câmera Fina e Elegante de Alta Qualidade Compatível Com iPhone 14 6.1'',iPhone 14 Pro 6.1'', iPhone 14 Pro Max 6.7'', iPhone 14 Plus/Max 6.7'' (iPhone 14 Pro 6.1'')","58,",https://m.media-amazon.com/images/I/310aizuYiPL._AC_UL320_.jpg,https://amazon.com.br/Capa-Transl%C3%BAcida-Resistente-Compat%C3%ADvel-iPhone/dp/B0BMGS382B/ref=sr_1_17?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-17
Spigen Capa Slim Armor CS Compativel com Apple iPhone 14 Pro Case (2022) - Black,"179,",https://m.media-amazon.com/images/I/61JcIVTFHUL._AC_UL320_.jpg,https://amazon.com.br/Spigen-Armor-Compativel-Apple-iPhone/dp/B0B1PDP8RJ/ref=sr_1_18?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-18&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"Hprime Película NanoShield Apple iPhone 14 Pro - 6.1"", Cor: Transparente","54,",https://m.media-amazon.com/images/I/51w08drecxL._AC_UL320_.jpg,https://amazon.com.br/Hprime-NanoShield-iPhone-14-Pro/dp/B0B72915R3/ref=sr_1_19?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-19
Película de Câmera para iP 14 Película protetora para Câmera Compatível iPhone 14 / 14Pro / 14ProMax / 14Max (YKR Acessórios) (iPhone 14 Pro),"30,",https://m.media-amazon.com/images/I/517oLqNGBXL._AC_UL320_.jpg,https://amazon.com.br/Pel%C3%ADcula-protetora-Compat%C3%ADvel-YKR-Acess%C3%B3rios/dp/B0BHGZ22KR/ref=sr_1_20?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-20
Apple iPhone 11 (64 GB) Preto,"3.114,",https://m.media-amazon.com/images/I/71iO2R+CLjL._AC_UL320_.jpg,https://amazon.com.br/Apple-MHDA3BR-A-iPhone-11-64-GB/dp/B08M3KL2JK/ref=sr_1_21?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-21&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Spigen Capa Thin Fit Compativel com Apple iPhone 14 Pro Case (2022) - Black,"150,",https://m.media-amazon.com/images/I/61esp61HR6L._AC_UL320_.jpg,https://amazon.com.br/Spigen-Capa-Compativel-Apple-iPhone/dp/B0B1PJM5F1/ref=sr_1_22?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-22&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Apple iPhone 12 (128 GB) - Azul,"4.578,",https://m.media-amazon.com/images/I/51misXwIxAL._AC_UL320_.jpg,https://amazon.com.br/Apple-iPhone-12-128-GB-Azul/dp/B09B2T1Z7Z/ref=sr_1_23?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-23&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Spigen Capa Rugged Armor Compativel com Apple iPhone 14 Pro Case (2022) - Matte Black,"176,",https://m.media-amazon.com/images/I/71NFuNZZdQL._AC_UL320_.jpg,https://amazon.com.br/Spigen-Rugged-Armor-Compativel-iPhone/dp/B0B1PFPW12/ref=sr_1_24?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-24&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"Capa para iPhone 14 Pro | Capa transparente para iPhone 14 Pro | Anti-riscos | Absorção de choque | Capa para iPhone 6,1 polegadas 2022 | Proteção reforçada de canto amortecedora | Transparente","239,",https://m.media-amazon.com/images/I/714qjVMKK4L._AC_UL320_.jpg,https://amazon.com.br/iPhone-Pro-transparente-amortecedora-Transparente/dp/B0BBQ9S68H/ref=sr_1_25?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-25&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
